Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.33288130016945905,1.1102230246251565e-16,1.2222541041960722,4.440892098500626e-16,1.0,0.0,0.6790123456790124
3,0.1979748671802299,5.551115123125783e-17,1.6329062555080953,2.220446049250313e-16,1.0,0.0,0.36604938271604937
4,0.19677666416787787,0.0010104441557119879,1.5108240093435048,0.0019201463228478845,0.975391508511136,0.024984335236171794,0.2580216049382716
5,0.16085233267228483,0.0002625339522891942,1.7454612361641622,0.001131028893991636,0.9947442052837091,0.019766203646321,0.19504012345679012
6,0.14262260363398283,0.0010299306085768461,1.7893230814174097,0.0032942155985609153,0.9818677611538182,0.019479418261281387,0.160141975308642
7,0.14865410906793738,0.0013765266435129776,1.7524667449575335,0.025053152993893015,0.9768809407313739,0.023360976502164323,0.1368641975308642
8,0.1348793797251946,0.005726523940741781,1.7458301649964645,0.028870134191098,0.7994321495187653,0.09203506593759796,0.11930246913580246
9,0.12362816132737757,0.0062356477571038965,1.6965994581230313,0.02105150591402034,0.82777622072637,0.09176524631892934,0.10422222222222223
10,0.12302456078509282,0.006590965108211191,1.6444068483371879,0.027168264335244476,0.7923021000467487,0.09711271787873454,0.09627160493827161
11,0.12494212690610411,0.00832321148758568,1.6337675481617715,0.03609631334648971,0.762587809185435,0.07623964540271937,0.09180555555555557
12,0.1129539439438087,0.008059927390947661,1.6212873659824052,0.0323304557297523,0.7916884932250976,0.08202431254573053,0.0820432098765432
13,0.12012539806176256,0.009258985138006954,1.5750551944192075,0.05023674008364877,0.7908793706644001,0.08124699623855483,0.07640432098765433
14,0.11209555758420951,0.008447444709851183,1.5934781135391354,0.04939567521271641,0.7393294041837714,0.07884053440278908,0.07048148148148149
