Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.3304289908778788,5.551115123125783e-17,1.2502353590159552,0.0,1.0,0.0,0.6790123456790124
3,0.19446031297999006,0.0029105600716056,1.6622838217067584,0.0019324363370659806,0.9946180337903114,0.010839258267818234,0.369070987654321
4,0.1834931920906825,0.0,1.5528245218702457,8.484312441289355e-16,1.0,0.0,0.25277777777777777
5,0.14594391290970463,0.0018289024108701637,1.8148040526511724,0.014713874809060463,0.9442684039647465,0.05614462609509813,0.19377160493827159
6,0.14374023330104133,0.005900160718130277,1.796746414467543,0.06596642931042054,0.895201500799183,0.08018289681817224,0.16695061728395064
7,0.14723079039373896,0.0016100341947251622,1.7302241551045916,0.025598697889960702,0.9634611277889079,0.03999805591639658,0.1388827160493827
8,0.13999234180925893,0.0031085098052271052,1.5839443923525875,0.01316911247336299,0.9717890911693399,0.022605925681451228,0.1266327160493827
9,0.13674276040251693,0.0023016486721953934,1.6535959176924377,0.008487095861059352,0.9100252524830484,0.04976241551347976,0.10768518518518519
10,0.1363622687536703,0.004215548278532699,1.5994688190986657,0.021263872249292336,0.8876402391817825,0.05997790992493827,0.10053703703703704
11,0.1279671251974006,0.0046809375055583795,1.5963621652000708,0.036595419888400864,0.7872679725569063,0.07959234707053511,0.09385185185185185
12,0.12078461426148841,0.007852969884607507,1.6048882618998197,0.042027562382011316,0.7242276012131734,0.09143528384331477,0.08312654320987656
13,0.11448021862958128,0.00848348980389269,1.6363700879854497,0.03701458000776768,0.7121441455403552,0.09707918493344875,0.07742592592592593
14,0.1138386744948554,0.00895040468970246,1.640778512649685,0.04567720017673818,0.630659860290225,0.08418307131350869,0.07234567901234568
