Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5229999145352046,1.1102230246251565e-16,1.2567090565303543,2.220446049250313e-16,1.0,0.0,0.6641975308641975
3,0.3356125567200007,5.551115123125783e-17,1.6352689578562876,2.220446049250313e-16,1.0,0.0,0.37530864197530867
4,0.3197670365324921,3.343109073663699e-05,1.553620221972672,0.0030021610148587645,0.9847791281485314,0.017185545120576618,0.24893827160493825
5,0.2737579051348716,5.551115123125783e-17,1.7300067848693856,3.9471512357794177e-16,1.0,0.0,0.19598765432098766
6,0.2808575080079526,0.003430975449442696,1.5965147656364629,0.013993636731886902,0.975468904305502,0.020096012661492208,0.17282716049382718
7,0.25224980549844755,0.0038501819289546847,1.7885893574960636,0.03365547150820054,0.856418238120788,0.09276228544730543,0.14487037037037037
8,0.22925701651361804,0.0061046731109847905,1.7018009547067174,0.025822293245677103,0.8590954351317339,0.06746810039871234,0.12394444444444445
9,0.23159232948116235,0.009552418362496887,1.6919117972968594,0.029564405052382073,0.8152888619698689,0.08984618005542146,0.1073858024691358
10,0.2300571971606927,0.009049810522724392,1.648568246393223,0.031244498833706443,0.822313475120522,0.0844704434087408,0.0975246913580247
11,0.21520794337412777,0.015795175540644465,1.613217544807153,0.03709938634326634,0.7769252132265436,0.08528000010729254,0.09036111111111113
12,0.21399062010434072,0.01455841052863109,1.5956797795555784,0.04129261485289495,0.7605675916708472,0.0809788002011088,0.08363271604938273
13,0.2163708594616839,0.01858620430332069,1.5526263906011015,0.05557577066856448,0.6917787091725083,0.08885272308122028,0.07801543209876544
14,0.20857141887664885,0.01897976124846548,1.5183053983014794,0.07598624956734949,0.6933178975003064,0.08327369457316984,0.07503395061728395
