Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5229999145352044,1.1102230246251565e-16,1.2649421638935736,4.440892098500626e-16,1.0,0.0,0.6641975308641975
3,0.33181702276135283,0.0009613028364044308,1.6557902613649709,0.0008826725044638192,0.9965139095972049,0.014179810397539789,0.3660185185185185
4,0.32744208131023106,5.551115123125783e-17,1.5505446125869689,4.0213988308834453e-16,1.0,0.0,0.2478395061728395
5,0.2733464586308033,0.0032320055908334673,1.7233863113405257,0.008975656616712646,0.970980994533094,0.0241636742043149,0.20066666666666666
6,0.27815167294995075,0.003046608114326824,1.6264812690670862,0.004986238249331764,0.9849425288342031,0.019525698789789006,0.17607407407407408
7,0.251906503237821,0.002899032318036029,1.8349485644772168,0.00627265661128456,0.9140781737346179,0.05227778707516255,0.13791666666666666
8,0.24032229291029286,0.0055389870742765974,1.7045029149418804,0.029954229071864912,0.8532179542657867,0.09022239982358526,0.12437037037037038
9,0.22372178290763167,0.00987408030467305,1.7156339875932474,0.04095535535215295,0.7305111944510654,0.09579302178751985,0.11034876543209876
10,0.22673429547986274,0.013589144152935075,1.6828340045411343,0.04552243767002044,0.7768250829601824,0.08665818456166789,0.09786419753086419
11,0.21882156100971697,0.014100769379761504,1.6610260467038893,0.0452665109116133,0.7663326108578196,0.0837296747550845,0.09155864197530865
12,0.20220169960170228,0.012542051272968492,1.6518315685842486,0.0456118817423755,0.7447359773777258,0.08663358244239304,0.08236111111111112
13,0.20496900009432795,0.014123852337660454,1.5755993649746092,0.06528391799606041,0.7182104782412002,0.07800822355420248,0.07925
14,0.1940721054448032,0.01722876174484606,1.5428840103942645,0.08054922579352701,0.6684129050871334,0.07968256667098583,0.07535493827160494
