Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.4949119639895757,0.003545928586787847,1.4001319562073098,0.012735656305005222,0.9956734705282423,0.02130792794175519,0.6784320987654321
3,0.31745993662293115,0.006428079434856163,1.7735735673844184,0.004204503160450422,0.9871676648710141,0.03578495330034851,0.37619753086419755
4,0.27241312778333315,0.00011128706470172077,1.6857862752316808,0.0012820097654203744,0.996682400976584,0.013274670661690064,0.2486543209876543
5,0.23130810292599452,0.0030848780754536786,1.9099125858821544,0.007744238983023556,0.9757669740446497,0.02975906615398404,0.19664814814814816
6,0.24189022368423072,0.005587471692280994,1.7299341352905557,0.015037499584094446,0.9578516677071903,0.039908220600020194,0.17908641975308642
7,0.22211938457702055,0.004365103624730675,1.756227102888833,0.025959394097287706,0.9232171188813597,0.05701129873938725,0.15135493827160493
8,0.20976127012782675,0.0065303230177189186,1.7244565725559033,0.024231135165019256,0.9100589658142368,0.05849580547435485,0.13159567901234567
9,0.19587952954442667,0.012483054100426431,1.7713194681512172,0.04494913767679448,0.780170069861736,0.09534447948972136,0.11598456790123457
10,0.19013286319970946,0.009618351678849425,1.7400761202590949,0.0380403423077358,0.8270723566329171,0.0804977407078537,0.10421604938271604
11,0.18385412783189126,0.009920542289530654,1.7815617183182706,0.06705608816959634,0.7788260063949228,0.07915251290693501,0.09485493827160493
12,0.1684489868113193,0.01272185849869218,1.7932118206686736,0.09133939317507246,0.7155132989080157,0.07515993393368493,0.08758333333333333
13,0.16817129539763148,0.015194988062833753,1.6988595895345133,0.07421245817199754,0.6940828680221504,0.07791916128817367,0.08178086419753088
14,0.14769394604994396,0.01811341139239155,1.7009927428575526,0.07588801626867686,0.6439717716104827,0.07124336207494902,0.07711111111111112
