Number of clusters,Silhouette_mean,Silhouette_std,DaviesBouldin_mean,DaviesBouldin_std,ARI_mean,ARI_std,Consensus
2,0.5369784413743721,1.1102230246251565e-16,1.168524311393167,2.220446049250313e-16,1.0,0.0,0.7104938271604938
3,0.33350660992004444,5.551115123125783e-17,1.620768679491033,4.440892098500626e-16,1.0,0.0,0.37777777777777777
4,0.29429936252665684,5.551115123125783e-17,1.5565100308119821,3.833084183753514e-16,1.0,0.0,0.26666666666666666
5,0.273420132564753,0.0,1.748045831037742,2.220446049250313e-16,1.0,0.0,0.19444444444444445
6,0.2517305412635773,0.00029948505245600845,1.6696275600242643,0.0017295342847874504,0.997775364719269,0.007671162133539998,0.16849382716049385
7,0.2453354374251312,0.006117900640497866,1.621315825759117,0.01824974098137192,0.931829734786273,0.09555695106731099,0.1458950617283951
8,0.22449953589032354,0.003798552483812571,1.648855161852566,0.03726125421972526,0.9312229086184564,0.058514475643397415,0.12351851851851851
9,0.21762718162267242,0.008295530012069473,1.6279833205033467,0.03617294053239906,0.7983957873564871,0.10696082455879406,0.10980864197530864
10,0.19719834326762598,0.008548466449580632,1.6353255827260378,0.035903378789512115,0.855717472221362,0.0712890945732163,0.09913271604938272
11,0.2020451615589289,0.008508337490759214,1.632192921402831,0.04352142741729795,0.8434600320617666,0.07359891590385004,0.08884876543209877
12,0.21290316600030215,0.008115764502190799,1.572257619841298,0.0416899079321377,0.8953192676062981,0.055087818562437926,0.0838827160493827
13,0.2173518949786376,0.00845475183276424,1.5935491943799847,0.018757753446273766,0.8633731798902978,0.07288449652580077,0.0728395061728395
14,0.20406602619889827,0.006576094416446601,1.5810382120619169,0.029718457420204066,0.8763985032878066,0.06682766177639844,0.06769444444444445
